Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Data_value_unit,Data_value_type,LocationID,Geolocation
2018,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1589,26.9,25.4,28.3,%,Age-adjusted Prevalence,41,"(44.56744942400047, -120.15503132599969)"
2018,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4320,73.1,71.7,74.6,%,Age-adjusted Prevalence,41,"(44.56744942400047, -120.15503132599969)"
2018,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1307,22.4,20.9,23.9,%,Age-adjusted Prevalence,42,"(40.79373015200048, -77.86070029399963)"
2018,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4875,77.6,76.1,79.1,%,Age-adjusted Prevalence,42,"(40.79373015200048, -77.86070029399963)"
2018,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1009,18.6,17.2,20.0,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2018,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3827,81.4,80.0,82.8,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2018,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1166,21.1,19.3,22.9,%,Age-adjusted Prevalence,44,"(41.70828019300046, -71.52247031399963)"
2018,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4408,78.9,77.1,80.7,%,Age-adjusted Prevalence,44,"(41.70828019300046, -71.52247031399963)"
2018,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1991,20.1,18.9,21.3,%,Age-adjusted Prevalence,45,"(33.998821303000454, -81.04537120699968)"
2018,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8799,79.9,78.7,81.1,%,Age-adjusted Prevalence,45,"(33.998821303000454, -81.04537120699968)"
2018,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,979,16.7,14.9,18.6,%,Age-adjusted Prevalence,46,"(44.353130053000484, -100.3735306369997)"
2018,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6102,83.3,81.4,85.1,%,Age-adjusted Prevalence,46,"(44.353130053000484, -100.3735306369997)"
2018,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1343,25.5,23.7,27.2,%,Age-adjusted Prevalence,47,"(35.68094058000048, -85.77449091399967)"
2018,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3795,74.5,72.8,76.3,%,Age-adjusted Prevalence,47,"(35.68094058000048, -85.77449091399967)"
2018,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2070,16.5,15.1,17.8,%,Age-adjusted Prevalence,48,"(31.827240407000488, -99.42677020599967)"
2018,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9082,83.5,82.2,84.9,%,Age-adjusted Prevalence,48,"(31.827240407000488, -99.42677020599967)"
2018,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2451,24.2,23.2,25.2,%,Age-adjusted Prevalence,49,"(39.360700171000474, -111.58713063499971)"
2018,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8062,75.8,74.8,76.8,%,Age-adjusted Prevalence,49,"(39.360700171000474, -111.58713063499971)"
2018,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1344,22.1,20.4,23.8,%,Age-adjusted Prevalence,50,"(43.62538123900049, -72.51764079099962)"
2018,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5162,77.9,76.2,79.6,%,Age-adjusted Prevalence,50,"(43.62538123900049, -72.51764079099962)"
2018,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1759,16.8,15.8,17.8,%,Age-adjusted Prevalence,51,"(37.54268067400045, -78.45789046299967)"
2018,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8513,83.2,82.2,84.2,%,Age-adjusted Prevalence,51,"(37.54268067400045, -78.45789046299967)"
2018,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3015,23.8,22.8,24.8,%,Age-adjusted Prevalence,53,"(47.52227862900048, -120.47001078999972)"
2018,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10011,76.2,75.2,77.2,%,Age-adjusted Prevalence,53,"(47.52227862900048, -120.47001078999972)"
2018,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1226,27.3,25.5,29.0,%,Age-adjusted Prevalence,54,"(38.66551020200046, -80.71264013499967)"
2018,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3653,72.7,71.0,74.5,%,Age-adjusted Prevalence,54,"(38.66551020200046, -80.71264013499967)"
2018,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,926,20.2,18.5,21.9,%,Age-adjusted Prevalence,55,"(44.39319117400049, -89.81637074199966)"
2018,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4037,79.8,78.1,81.5,%,Age-adjusted Prevalence,55,"(44.39319117400049, -89.81637074199966)"
2018,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,707,18.5,16.9,20.1,%,Age-adjusted Prevalence,56,"(43.23554134300048, -108.10983035299967)"
2018,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3740,81.5,79.9,83.1,%,Age-adjusted Prevalence,56,"(43.23554134300048, -108.10983035299967)"
2019,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1612,24.5,23.0,26.0,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2019,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5403,75.5,74.0,77.0,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2019,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,502,17.4,15.2,19.6,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2019,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2458,82.6,80.4,84.8,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2019,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1516,17.2,15.8,18.6,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2019,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7377,82.8,81.4,84.2,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2019,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1192,25.7,23.8,27.6,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2019,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4133,74.3,72.4,76.2,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2019,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1836,14.7,13.8,15.5,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2019,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9739,85.3,84.5,86.2,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2019,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1527,17.3,16.3,18.3,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2019,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7760,82.7,81.7,83.7,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2019,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1351,14.7,13.6,15.8,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2019,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7755,85.3,84.2,86.4,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2019,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,705,19.7,17.6,21.8,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2019,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3173,80.3,78.2,82.4,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2019,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,484,20.3,18.3,22.3,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2019,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2113,79.7,77.7,81.7,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2019,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3159,18.0,16.6,19.3,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2019,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,13685,82.0,80.7,83.4,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2019,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1368,17.2,15.9,18.6,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2019,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5945,82.8,81.4,84.1,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2019,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,272,10.6,8.7,12.5,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2019,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2144,89.4,87.5,91.3,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2019,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1075,13.0,12.0,14.1,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2019,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6578,87.0,85.9,88.0,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2019,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1156,23.3,21.4,25.2,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2019,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4277,76.7,74.8,78.6,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2019,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,992,18.6,17.3,19.8,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2019,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4505,81.4,80.2,82.7,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2019,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1743,21.3,20.1,22.5,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2019,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7103,78.7,77.5,79.9,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2019,IA,Iowa,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1496,16.9,15.9,17.8,%,Age-adjusted Prevalence,19,"(42.46940091300047, -93.81649055599968)"
2019,IA,Iowa,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8271,83.1,82.2,84.1,%,Age-adjusted Prevalence,19,"(42.46940091300047, -93.81649055599968)"
2019,KS,Kansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2063,20.5,19.5,21.5,%,Age-adjusted Prevalence,20,"(38.34774030000045, -98.20078122699965)"
2019,KS,Kansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9245,79.5,78.5,80.5,%,Age-adjusted Prevalence,20,"(38.34774030000045, -98.20078122699965)"
2019,KY,Kentucky,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1921,26.4,24.7,28.0,%,Age-adjusted Prevalence,21,"(37.645970271000465, -84.77497104799966)"
2019,KY,Kentucky,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5996,73.6,72.0,75.3,%,Age-adjusted Prevalence,21,"(37.645970271000465, -84.77497104799966)"
2019,LA,Louisiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1112,24.2,22.5,25.8,%,Age-adjusted Prevalence,22,"(31.31266064400046, -92.44568007099969)"
2019,LA,Louisiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3577,75.8,74.2,77.5,%,Age-adjusted Prevalence,22,"(31.31266064400046, -92.44568007099969)"
2019,ME,Maine,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2401,24.7,23.1,26.4,%,Age-adjusted Prevalence,23,"(45.254228894000505, -68.98503133599962)"
2019,ME,Maine,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8903,75.3,73.6,76.9,%,Age-adjusted Prevalence,23,"(45.254228894000505, -68.98503133599962)"
2019,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2732,16.2,15.3,17.1,%,Age-adjusted Prevalence,24,"(39.29058096400047, -76.60926011099963)"
2019,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,14586,83.8,82.9,84.7,%,Age-adjusted Prevalence,24,"(39.29058096400047, -76.60926011099963)"
2019,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1400,19.0,17.8,20.3,%,Age-adjusted Prevalence,25,"(42.27687047000046, -72.08269067499964)"
2019,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6247,81.0,79.7,82.2,%,Age-adjusted Prevalence,25,"(42.27687047000046, -72.08269067499964)"
2019,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2218,21.8,20.7,23.0,%,Age-adjusted Prevalence,26,"(44.6613195430005, -84.71439026999968)"
2019,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8220,78.2,77.0,79.3,%,Age-adjusted Prevalence,26,"(44.6613195430005, -84.71439026999968)"
2019,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3106,20.8,20.0,21.6,%,Age-adjusted Prevalence,27,"(46.35564873600049, -94.79420050299967)"
2019,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12351,79.2,78.4,80.0,%,Age-adjusted Prevalence,27,"(46.35564873600049, -94.79420050299967)"
2019,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1037,20.6,19.1,22.2,%,Age-adjusted Prevalence,28,"(32.745510099000455, -89.53803082499968)"
2019,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4060,79.4,77.8,80.9,%,Age-adjusted Prevalence,28,"(32.745510099000455, -89.53803082499968)"
2019,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1558,23.6,22.1,25.1,%,Age-adjusted Prevalence,29,"(38.635790776000476, -92.56630005299968)"
2019,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5705,76.4,74.9,77.9,%,Age-adjusted Prevalence,29,"(38.635790776000476, -92.56630005299968)"
